customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_002067,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.75,3991.26,No
CUST_002068,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),82.98,1384.64,No
CUST_002069,Female,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.9,2302.96,Yes
CUST_002070,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,82.05,3114.71,No
CUST_002071,Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,47.41,62.62,No
CUST_002072,Male,0,No,No,70,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.71,5707.27,Yes
CUST_002073,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),114.67,5377.02,Yes
CUST_002074,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),108.5,940.98,Yes
CUST_002075,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,99.88,7230.09,Yes
CUST_002076,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,74.0,476.64,Yes
CUST_002077,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),81.0,5835.59,No
CUST_002078,Male,1,No,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,99.51,1148.01,No
CUST_002079,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),118.87,5440.52,Yes
CUST_002080,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,114.61,2146.73,No
CUST_002081,Male,0,No,No,42,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),72.2,3036.09,No
CUST_002082,Female,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.21,326.83,No
CUST_002083,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),96.07,953.97,No
CUST_002084,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.91,107.2,Yes
CUST_002085,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),71.96,4584.06,No
CUST_002086,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.06,761.8,Yes
CUST_002087,Female,0,Yes,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.65,2216.79,No
CUST_002088,Male,0,No,No,54,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.19,3280.57,Yes
CUST_002089,Female,1,No,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,72.7,5199.82,No
CUST_002090,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,107.57,350.03,No
CUST_002091,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),48.36,3480.83,No
CUST_002092,Female,0,No,Yes,7,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.71,684.16,Yes
CUST_002093,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,114.42,4792.29,No
CUST_002094,Female,1,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),98.51,4064.55,Yes
CUST_002095,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.41,0.0,Yes
CUST_002096,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.3,351.47,Yes
CUST_002097,Female,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.76,1139.65,No
CUST_002098,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),97.61,1610.65,Yes
CUST_002099,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),51.54,3755.89,No
CUST_002100,Male,0,No,No,14,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),71.75,1000.95,No
CUST_002101,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),54.41,3966.31,No
CUST_002102,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,48.43,898.08,No
CUST_002103,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),85.52,6205.33,No
CUST_002104,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.5,3980.32,Yes
CUST_002105,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,50.1,2797.22,No
CUST_002106,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,103.06,342.43,Yes
CUST_002107,Male,1,No,No,28,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.82,2351.13,No
CUST_002108,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,96.38,418.2,Yes
CUST_002109,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),112.0,1232.58,No
CUST_002110,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,96.17,2973.13,No
CUST_002111,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,77.3,3180.12,No
CUST_002112,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),51.03,76.67,Yes
CUST_002113,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.7,931.51,No
CUST_002114,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,90.63,2346.68,Yes
CUST_002115,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),64.37,95.62,Yes
CUST_002116,Female,0,No,Yes,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,83.96,1892.1,Yes
CUST_002117,Male,1,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.37,1462.0,No
CUST_002118,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.77,84.75,Yes
CUST_002119,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),89.25,4017.55,No
CUST_002120,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),48.29,1329.42,No
CUST_002121,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,100.96,5796.93,Yes
CUST_002122,Female,1,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),117.17,857.35,Yes
CUST_002123,Male,0,No,Yes,57,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.46,5387.79,No
CUST_002124,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),86.27,223.7,Yes
CUST_002125,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),98.74,1620.82,Yes
CUST_002126,Female,1,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),98.18,719.32,Yes
CUST_002127,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.9,4999.53,No
CUST_002128,Male,0,No,No,39,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.25,3360.17,No
CUST_002129,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,83.13,132.05,No
CUST_002130,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,101.49,111.63,Yes
CUST_002131,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.43,444.67,No
CUST_002132,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),46.13,150.88,Yes
CUST_002133,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,114.39,3502.58,No
CUST_002134,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.67,1561.56,No
CUST_002135,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),100.24,7169.97,Yes
CUST_002136,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),84.03,6081.85,Yes
CUST_002137,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,107.56,3638.87,No
CUST_002138,Female,1,No,Yes,1,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.97,56.21,Yes
CUST_002139,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.42,1501.96,Yes
CUST_002140,Female,0,No,Yes,23,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.81,1911.2,No
CUST_002141,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.26,2120.55,No
CUST_002142,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),100.39,2898.3,No
CUST_002143,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,86.78,6208.25,No
CUST_002144,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.21,2409.23,No
CUST_002145,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),69.48,221.33,No
CUST_002146,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),101.81,932.61,No
CUST_002147,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),83.65,4730.67,No
CUST_002148,Male,0,Yes,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.41,4356.41,No
CUST_002149,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,120.0,1168.34,No
CUST_002150,Male,0,No,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,80.82,3329.94,Yes
CUST_002151,Male,0,Yes,Yes,35,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),72.17,2508.49,No
CUST_002152,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.5,810.27,No
CUST_002153,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.41,699.19,Yes
CUST_002154,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,92.22,6413.47,No
CUST_002155,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,103.86,3768.66,No
CUST_002156,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,102.47,474.45,No
CUST_002157,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,104.78,4088.31,Yes
CUST_002158,Male,1,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),81.57,3491.31,No
CUST_002159,Female,1,No,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,6580.56,No
CUST_002160,Male,0,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),45.92,332.58,Yes
CUST_002161,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.76,5760.38,No
CUST_002162,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,92.15,441.02,Yes
CUST_002163,Male,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,54.42,1578.73,No
CUST_002164,Female,0,No,No,34,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,64.58,2147.23,No
CUST_002165,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.94,910.41,No
CUST_002166,Male,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,1408.72,No
CUST_002167,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.33,6419.33,Yes
CUST_002168,Male,0,No,Yes,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,88.16,2912.53,No
CUST_002169,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),108.89,2308.12,Yes
CUST_002170,Female,0,Yes,No,4,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),75.52,266.24,Yes
CUST_002171,Male,1,Yes,No,1,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.74,51.12,Yes
CUST_002172,Female,0,Yes,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,74.43,267.07,Yes
CUST_002173,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.25,2811.17,No
CUST_002174,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.59,4435.8,Yes
CUST_002175,Male,1,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,76.89,5493.36,No
CUST_002176,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,96.67,144.6,Yes
CUST_002177,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.82,2964.46,Yes
CUST_002178,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),70.03,33.4,No
CUST_002179,Male,0,No,Yes,48,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.58,3849.59,No
CUST_002180,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.49,754.34,No
CUST_002181,Female,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.22,198.17,Yes
CUST_002182,Male,0,No,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.15,1209.15,Yes
CUST_002183,Male,1,Yes,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.58,698.09,Yes
CUST_002184,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,110.89,3728.04,Yes
CUST_002185,Male,0,No,Yes,34,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.89,2904.29,Yes
CUST_002186,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,110.81,4305.93,Yes
CUST_002187,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.99,3002.91,No
CUST_002188,Female,1,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.55,1553.08,No
CUST_002189,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,85.34,1725.61,No
CUST_002190,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,75.11,3919.6,Yes
CUST_002191,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.4,1389.67,No
CUST_002192,Male,0,No,Yes,1,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.28,108.11,Yes
CUST_002193,Female,0,No,Yes,59,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),68.48,4084.83,No
CUST_002194,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.02,42.64,No
CUST_002195,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),103.18,554.39,Yes
CUST_002196,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),98.13,340.51,Yes
CUST_002197,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),118.53,203.43,Yes
CUST_002198,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,108.0,125.68,No
CUST_002199,Female,1,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),54.66,70.27,No
CUST_002200,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),105.21,1930.73,No
CUST_002201,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.14,299.96,Yes
CUST_002202,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.02,165.48,Yes
CUST_002203,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),100.36,3366.96,Yes
CUST_002204,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.32,573.19,No
CUST_002205,Male,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,40.19,16.82,Yes
CUST_002206,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,99.66,1737.12,Yes
CUST_002207,Male,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.43,538.03,No
CUST_002208,Female,0,No,No,12,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,80.13,944.82,No
